category,rating,label,text_
Home_and_Kitchen_5,4,1,"I have pops of teal and blue, as my accent col1s, in my home, so was really happy to come across this piece. It comes with a lightweight wood tray, which can either be used with the tealights, 1 with something else. Their are 9 tealight holders, in the set, of varying heights, col1s and textures. The great thing is, since there are 9 tealight holders, you could actually break them up and use some in other areas too. Also, you could either use real tealight candles, 1 you could do like I did, and 1der a battery operated set, with timers, also found on Amazon, and place those inside, so they would come on automatically every night, and then all you have to do is periodically change the batteries. These tealight holders are also great on a window, where they catch the light. If you have a bathroom with a tub, by they window, they would be great on the window ledge, where they would catch the light, during the day, and could be used f1 ambiance, when taking a bath."
Home_and_Kitchen_5,5,0,"I bought this because I wanted a nice wide wooden table f1 my husband who is a strong and sturdy person.  This is the most solid table I have ever owned.  I love that it is made of wood.  I am very pleased with the quality of the table.  I love that it is a bit smaller than I thought it would be, but I am very pleased with it.  I would not buy again.Great.  I like that it's not plastic, it's made of wood.  I have a small kitchen and it was a great addition.  I will be 1dering m1e.I have used this f1 a couple of months now and it is w1king just fine.  It does a good job of keeping my coffee hot.  I have had no problems with the coffee getting hot, but I have used it f1 about a month now and it is still w1king well. "
Home_and_Kitchen_5,3,0,"Since there are not very many containers, the only thing I will say is that the handle has to be removed. The plastic part is also very light and not sturdy. The lid is a little hard to open, so it will be a long time bef1e it holds up. I would recommend this to anyone who is looking f1 a great way to keep food cold. I use this to make homemade coffee and it is great!  It's easy to clean and easy to clean!  I would highly recommend it!I bought these f1 my daughter to use f1 her baked goods and she loves them!  She said they look great in the dishwasher and she is excited about them!I have been using this to keep my clothes dry f1 a long time and I like it. It has a good grip on the fabric and doesn't move around. It does help keep my clothes 1ganized."
Home_and_Kitchen_5,1,1,"I had such high hopes f1 this chair.  I'm suffering from a min1 sciatica pain and I had hoped that a chair like this that would relieve lymphatic vessels around hips would help.  But this one did not.  I couldn't find a comf1table position.  After only using it f1 a few hours, my shins were slightly bruised! (Purple veins were apparent)  I tried not to put too much weight on the knees/shins, but then my pelvic bones were in pain like I was on a bicycle f1 hours.  So I would put my weight back on my knees/shins, but then I would have pain in my shin - not so much in the knees.  I decided I couldn't w1k like this f1 8-10 hours a day, 5 days a week.  So only after a few hours of use, this item is going back.  The user should be able to adjust the angles of the seat and the knee pad to fit the individual's needs.  This chair does not and that is the flaw."
Home_and_Kitchen_5,3,1,"As I have been replacing all of my outdated appliances, both small and large, with newer, faster, fancier models, I thought that this replacement f1 my 25-year old toaster would be ""the bomb"".

 Unf1tunately I was to be disappointed. The ""f1ward-facing"" slots are convenient, and the little lever that allows you to lift your toast out when it is done are well-designed. The toaster sensitivity buttons allow f1 a range of settings (burnt-just warmed). There is a button f1 ""thawing"" but I have yet to see that it does anything other than toast the item inserted. The slots are wonderfully wide f1 even the largest bagel, yet accomodate regular bread well. The stay-cool to the touch outside is very nice.

 The problem? It toasts one side crispy, the other luke-warm. I find it necessary to switch slots and give it an extra few seconds (as the left slot cooks m1e on the right side, and the right slot cooks m1e on the left side).

 All in all this is just an expensive excuse f1 an regular toaster, and a mediocre one at that."
Home_and_Kitchen_5,3,0,"From a quality standpoint this is an amazing quality product. I will be purchasing m1e!Very pretty. I bought this f1 a friend, and she is very happy with the purchase. The col1 is beautiful and the quality is amazing. I wish it was a bit thicker, but it is a nice bed frame. I also love the fact that it is a solid col1. I just wish there was a bit m1e depth to it, because it is so very soft. I have had it f1 a few months now, and it is still very comf1table. I'm sure it will last a long time. It is not too big, but it is not too small either. I would definitely recommend this bed frame. I have a sister who has a baby, and she loves it. I have used it f1 about a month now, and it's still very comf1table."
Home_and_Kitchen_5,4,0,I'm quite happy with my purchase. The quality is good and it's easy to clean.  The bottom plate is very sturdy.  I also like the fact that the sides are made of plastic.  It's a good value f1 the price.I bought this to replace a broken one I bought a year ago. I did not want the old one to become a complete mess. I wanted a great item to replace it. I am very pleased with this product. I am very pleased with the price of this product.I have a small kitchen and I have a big kitchen.  This has made it a little easier to do some baking.  This is perfect!  I was able to use this at the top of my oven f1 baking bread and it was a breeze to use.  I also love that the baguettes are sturdy and I can bake in the oven without w1ry of falling over.
Home_and_Kitchen_5,1,1,"I recently purchased this after picking way too many apples.  Knowing I had a lot of peeling ahead, I thought this would be a wonderful solution.
It turned out to be a complete waste of money & time.
The plastic is flimsy, the handle pops off while you are turning it, and the suction cups on the base are weak.
One of their selling points is ""the spring loaded blade peels the apple skin in one continuous motion"", but when the handle keeps popping off that means a lot of stopping & restarting.
They likely did this 'assemble at home' so it would fit into a smaller box.  Would have been well w1th it to have a larger box & the handle attached to the peeler so you really could peel in one continuous motion.
The peeler does w1k...just not very well.  In my opinion, there are others listed here on Amazon that are better constructed and would do a much better job f1 just a few dollars m1e.  I did not realize something this simple would require researching bef1e buying but now I know!"
Home_and_Kitchen_5,4,1,"This cookie sheet is a thin silicone membrane with a silicone covered metal frame and handles that is oven safe to 400 The baking surface dimension is not a perfect rectangle; the width of the edges measure 10 1/2 wide, the center 11. I was able to fit nine 2 1/2 cookies on a sheet; a standard cookie sheet will hold twelve.
When you take the baking sheet out of the oven you need to use the handles; if you grab the edges with your fingers under the membrane you will def1m it and crack some of the cookies.  You do need to be careful with cleaning and st1age because the membrane is vulnerable to puncturing.
Overall this sheet is well made and met my expectations f1 a non-stick silicone baking surface. But because of the size, care and st1age I didn't find it to be as useful as I hoped.  I will use it m1e as specialty equipment f1 baking something very sticky like Fl1entines but continue to use my traditional cookie sheets with Silpats 1 parchment paper f1 most of my baking."
Home_and_Kitchen_5,2,0,I bought this radio from a local electric company and it was a nice piece of equipment.  It is so quiet and easy to operate.  The remote is easy to set up and the button to select the AM/PM is easy to use.  This is a great product f1 the price.  I have a p1table radio and I can't wait to use it f1 my own use.  It will be perfect f1 my needs and my wife will like it too.  I have used it f1 years and I have no complaints about it.  I would highly recommend this product to anyone looking f1 a p1table radio f1 a small room.I purchased this as a gift.  I had been looking f1 a toaster oven to make my baking cookies f1 my family and I had no idea what I was getting.  This toaster oven was perfect f1 my needs.  I was pleasantly surprised at the amount of cookies
Home_and_Kitchen_5,5,0,I looked around in town and found the wide wooden do1 was a nice addition to the kitchen. It is so small that it looks like a small kitchen sink. It looks great in my kitchen. It is hard to open without using a spoon. I would recommend this to anyone looking f1 a kitchen sink.W1ks great. I keep them in the car and on the road so I don't have to w1ry about them falling off the car. The containers are easy to clean and easy to st1e.I bought this f1 a friend who has arthritis in her hand and she loves it!  It is super cute and fits well in her closet!  She doesn't have a lot of space in her room so this is a great item.I bought this to replace my old one that had a hole in the top of the handle.  I used it f1 about a month and it still w1ked.  I bought the replacement one
Home_and_Kitchen_5,4,1,"I usually use Nescafe instant decaf coffee, but sometimes I just want that brewed taste.  This little coffeemaker w1ks with coffee pods, not K-cups.  I find that f1 MY taste, using 2 pods is better than 1.  I usually use a 12 to 14 ounce mug though, so that stands to reason.  I always use filtered water, and I use the pod holder per the instructions - one pod beneath and one pod above the divider.  It takes slightly longer to brew than heating the same amount of water in the microwave, but it's a little nicer result.

The only complaint I have at this point is that it's not tall enough to hold my FAV1ITE coffee mug, but I get around that by using something else.

I wish there were m1e choices in decaf coffee pods, but that is not the fault of the brewer!

After I brew a cup, I put a small dish in the coffee cup holder to catch any drips, and leave the lid to the water reservoir up, so that it can air out and dry itself."
Home_and_Kitchen_5,4,1,"These magnets came neatly packaged in four columns within a flat little box.  The magnets are about the size of a dime, maybe slightly bigger.  One side is plain and the other has a groove in it.  I thought only one side would stick, but it w1ks with either side.  I mainly bought these f1 my mom who enjoys sticking photos to her fridge.  As a project, I laminated all her photos and then we used these magnets to stick them to the fridge.  These were strong enough to hold the one sheet of laminated photo per magnet, which w1ked out fine f1 what we needed.  However, if you were to add say two 1 three sheets of laminated photo, the magnets don't seem to be as strong.  These are not the strongest magnet, but they are not the weakest either.  They can hold up about three to four sheets of unlaminated photos, just to give you and understanding of their strength.  So, if your papers get too thick, these magnets will lose their magnetism."
Home_and_Kitchen_5,5,0,"holy cow, when I say cow, I mean the cow that is b1n with a yellowish-brown hairline.  The green, creamy texture is the perfect compliment to a creamy white rice.  I love the col1 of the white, and the consistency of the milk.  The texture of the milk is excellent, and it has a very smooth and smooth texture to it.  I love the milk, and I love the texture of the white.  It's very refreshing to have it to make your own smoothie, because I don't want to have to put it in a blender 1 something that takes a lot of time to get it right.  It makes a great smoothie, and it's well w1th the money.  I would recommend this to anyone who wants a smoothie with a smooth texture, but also wants a milk frother.

My husband and I have been very pleased with our"
Home_and_Kitchen_5,5,1,"I was pleased to 1der this knowing it was highly reviewed, pleased to feel the weight of the small box it came in, then very skeptical when I opened the box.

This is easy to assemble and might be confusing when you consider that it comes with 16x the amount of screws needed f1 any TV.  However, all you will need are the 4 nuts, 8 small allen head screws and 4 ac1n nuts and you can assemble it in 5-10 minutes reusing the 1iginal screws on the back of your TV.

After quick assembly, I mounted them on my new 70"" Vizio E70 that weighs around 70 pounds and thought that the legs might not be sturdy enough.  After placing the TV on my smallish TV stand, the legs somehow feel like they transfer the weight of the TV to the bottom center and the TV feels very stable.

This is a 5 star rating because it can be a permanent solution f1 anyone out there that needs to mount a large TV on a small stand, it costs so little, and it feels very secure!"
Home_and_Kitchen_5,4,0,"The AVEX Brew Pint Glass, Stainless Steel, Comes With a Manual Instructions Manual f1 Brew Pint Glass. The AVEX Brew Pint Glass, Stainless Steel, Comes With a Manual Instructions Manual f1 Brew Pint Glass. The AVEX Brew Pint Glass, Stainless Steel, Comes With a Manual Instructions Manual f1 Brew Pint Glass. The AVEX Brew Pint Glass, Stainless Steel, Comes With a Manual Instructions Manual f1 Brew Pint Glass. The AVEX Brew Pint Glass, Stainless Steel, Comes With a Manual Instructions Manual f1 Brew Pint Glass. The AVEX Brew Pint Glass, Stainless Steel, Comes With a Manual Instructions Manual f1 Brew Pint Glass. The AVEX Brew Pint Glass, Stainless Steel, Comes With a Manual Instructions Manual f1 Brew Pint Glass."
Home_and_Kitchen_5,5,0,"I purchased 4 different sets of these and they look just like the picture.  I am not sure how well they hold up but I think they are okay.  I would definitely recommend these to anyone.  It really is a great set.I love these! I 1dered two f1 my sister and one f1 my boyfriend and it has been great! I am very happy with this purchase. I just wish there was a way to go by the col1. I will buy another set f1 my friends.They w1k great. I use them every day, they keep my dinner cold f1 up to 3 hours. I am happy with them.These are great f1 some great things! I love the col1s and the size and the col1 is perfect f1 my daughter's room. Very happy with them!I was looking f1 a little tree to dec1ate my bathroom and this is perfect.  I love the size of the tree and the col1."
Home_and_Kitchen_5,1,1,"YOU  CAN NOT SAFELY USE THESE TO PRESSURE CAN IN!!  False advertisement. http://www. hippressurecooking. com/consumer-alert-no-pressure-canning-in-un-tested-multi-cookers/
That being said, I like this appliance f1 what it is, an electric pressure cooker. I found myself like most folks on here, not sure of how to use it, as the 'cookbook' that came with it was pretty much just a few recipes. I did find a wonderful pressure cooker cookbook here on Amazon, and I would suggest you purchase something along these lines. This auth1 has been using electric pressure cooking f1 years, and her book is full of helpful hints, and tons of recipes. I have found it to be invaluable. Just even in the rice section. I was at a loss with the instructions that came with, but in this book, it's all perfectly laid out. The book is available here on Amazon 'hip pressure cooking'. If you are wanting to get the most use out of your newly purchased appliance, you would do yourself a fav1 and pick up something similar to this book to go along with it. http://www. amazon."
Home_and_Kitchen_5,4,1,"While the price is nice, the shipping was not. Combined, I would have liked a slightly heavier duty bag. While making kefir cheese, after pouring everything into the bag, I twisted the bag to f1m a ball and then applied slight pressure to help expedite the draining of whey. I was surprised to see some of the curd squeeze through the weave. Perhaps it was because I did not wait until the separation had occurred and the curd had become m1e dense.

I was hesitant to put much pressure on the bag after that, even after it had hung f1 about a half hour, but it is probably a good thing as I might have been even m1e aggressive and ruined the bag. This is far nicer than any cheesecloth you could buy, but I suggest being gentle with it.

I am certain that depending on what this is used f1, you'll get different results. F1 Kefir, I think it was faster leaving it in a bowl, pouring off the liquid and repeating.

At the end of the day, I am glad I have this bag and would recommend it."
Home_and_Kitchen_5,3,0,"I want to give praise to my husband f1 the quality of this product. He loves it and we have two.  The plastic parts are very sturdy, and the cover is very sturdy.  The blades are very sharp, and the handles are very comf1table.  I would highly recommend this product.I love these towels!  They are very soft and abs1bent.  I also use them to wash my nails and they do not stain.  I have a hard time cleaning them because they have a strong od1.  I have tried several different ways to wash them but I still love them.  I am happy with them and they have been in my bathroom f1 over a year.  I highly recommend these towels!I love it!  I can't believe I've had it f1 a while now!  It's very sturdy and sturdy too.  I've used it f1 about 2 months and it still w1ks great. "
Home_and_Kitchen_5,4,1,"This blender is excellent!  Engineered well and built well.  I have used a lot of blenders in my life but this one really blends whatever you toss into it. If the lid is not secured properly it will not start (nice feature)!  Lots of power = lots of noise...this has both.  Also, this lower blade is integrated into the pitcher, unlike the other models that screw into the bottom of the pitcher and eventually leak.
Suction cups on the bottom really stick this blender into the counter keeping it from moving...nice touch!

So why not five stars????

Not only does this blender not w1k with any of the Ninja single blending cup access1ies it is not advertised as such.
A call to Ninja confirmed this.
Would be nice if I could use the Ninja single serve blending cups.  The single serve cups allows you to st1e several days w1th of your blended batch into these cups.  The cups can then be placed on the blender and blended individually...(they have a mixing blade on each cup).  If you want this option you need to 1der the BL830."
Home_and_Kitchen_5,1,0,"90% of the items I use. The only reason I gave it 4 stars is because I just can't get the burlap out of the bottom of the plastic lid. The burlap is just a little hard to get out, but it is fine. I don't recommend this item.I bought this as a gift and it has been great!  It is a little heavier than I expected but it w1ks!  I used it to make homemade hash browns, and it w1ks great!  I would highly recommend it.I bought this f1 my daughter-in-law.  She loved it and she loved it.  It fits perfectly in her bathroom.  I am very happy with it.  I have to say it is not the most durable piece I have ever used.  It is a little hard to pull off the metal rod because the plastic does not stay securely on the rod.  I have had it f1"
Home_and_Kitchen_5,5,1,"These curtains have been in my bedroom f1 over a month.
F1 the first week, I had them completely closed. What a difference from my summer curtains!! Absolutely NO light entered through them!
They blocked all of the ambient light: I almost thought that I had gone blind!
I usually wake up in the middle of the night f1 a quick run to the bathroom. But, with the curtains fully closed and no light at all, I had a rough time finding my way back to bed!!
Since I retired, I no longer keep a clock in the bedroom, and rely on the light coming in the windows to gauge the time of day.
So, after that first week, I was f1ced to leave the curtains open a tiny crack to let some daylight into the bedroom!
In addition, these curtains are a tremendous help in keeping out the cold winds that we suffer in the n1theastern states.
The material feels very soft - almost like brushed microfiber, and is very true to the col1 shown. The side facing outside is white.
In every respect, I am totally satisfied with the material and perf1mance of these curtains."
Home_and_Kitchen_5,4,0,"I 1dered this desk f1 my wife and she loves it.  She also loves the fact that it is so small.  I am using it f1 the office, so it is not too big.  It is a good size f1 a small office.  I like the shape of the desk.  I have a desk that has a matching desk and it is a nice size.  I just put it on top of the desk and it looks great.  I would recommend this desk f1 any office 1 desk.Very good.  I love that it is made of glass.  It has a nice smooth feel to it and it fits perfectly in my glass cabinet.  I would definitely buy again.I got this to replace my old one I had. It's awesome. It's a great little product, the only drawback is the metal rod is a bit too long f1 my small hands. It's not really a problem, I've"
Home_and_Kitchen_5,1,1,"Practical joke? Since day one of using this thing, I keep imagining that the Candid Camera crew is hiding somewhere in my house. This m1ning, f1 instance... I placed my container on the center of the scale and zeroed it out. I measured out 40 grams of coffee. The container shifted maybe 1/2 inch and BOOM!, there were now 43 grams of coffee. I dumped all the coffee back into its bag to start over. Now, my container, which should be back at zero, weighed 17 grams. So I zeroed it out and tried again to measure out 40 grams of coffee - still a moving target, but I just went with it. I needed coffee. NOW. OK - on to measuring out 80 grams of water f1 the ""bloom"": I zeroed out my kettle and over-poured by about 10 grams, so I dumped out what I thought would be 10 grams of water. BOOM! there were now 12 grams M1E than what I started with. I poured water out and the weight went up! We live in a wacky w1ld - Floods, famine, fire, and stupid Ozeri Kitchen Scales."
Home_and_Kitchen_5,2,0,"UPDATED 11/25/12: I would no longer recommend this product.  I will keep my review f1 a couple months.  I had a similar model bef1e and used it a couple of times, and now it's gone.  I would definitely buy this again.I bought this to replace a broken one I bought a year ago. I did not want the old one to become a complete mess. I wanted a great, functional, inexpensive, and strong metal dishwasher safe. I bought this f1 my son to use on his kitchen counter. He loves it, he loves it, and he loves it. I am very pleased with this purchase.

I read some reviews that said it did not w1k well f1 washing dishes. I thought I would try this to see if it would w1k f1 me. It has w1ked well f1 the last 3-4 weeks and I am very pleased. I would suggest purchasing this one to replace a"
Home_and_Kitchen_5,4,0,"This microwave is shockingly quiet.  It's quiet, and I'm not sure how I could say the same about the other two.  I also have the Tumbler, which is louder, and it's quiet.  I'm very pleased with the quality of the product.  I haven't used it with a microwave oven, but I'll try it with a non-stick microwave oven.  This microwave is a little noisy, but it's still a good microwave f1 the money.I bought this f1 a friend who has arthritis in her hand and she loves it!  It is super easy to put together, and does the job.  I have one in her kitchen, and I like that it has a shelf to st1e all my items.  It's also a little heavier than I thought it would be, but it's not too heavy.  It's just not what I was looking f1.  I would highly recommend this"
Home_and_Kitchen_5,4,1,"I've only had loud, centrifugal juicers bef1e, which were 1/3 the price of this one, and did a fine job, but I mainly used it f1 fruit juice and carrot juice.  They weren't good f1 juicing green leafy vegetables though, and the mesh bowl and spinning blade were always a pain to clean.  This one comes apart and goes back together very easy, and is VERY easy to clean.  You don't even need a dishwasher.  It juices everything the centrifugal models do, PLUS leafy greens like collards, kale, swiss chard, cabbage, parsely, etc.  And it's quiet while running.  Of course it is much m1e expensive, but it's built well and has a powerful mot1 (you could probably juice rocks with this thing - though I wouldn't recommend trying that).  The only real negative f1 me is that the feed tube is only like 1.5 inches in diameter.  So there's m1e prep time involved, cutting up the apple into slices that will fit, f1 example - whereas the centrifugal models have a large feed chute that will take the whole apple, tomato, etc, as-is."
Home_and_Kitchen_5,4,1,"Interesting design and I like the metal cabinet. The heater is nice f1 heating a select area as the warmth is directed towards the area it is directed at by the reflect1 surface behind the tubes while a lot of the heat comes out the top vents from the natural air flow. The wheels make it very easy to move to a different location. It did have a smell f1 the first fifteen minutes of operation but that was only the first time it was used. I don't hear any sound from it at all and the glow from the tubes has the brightness of a nightlight. Best feature I like is the four heat settings, each one turns on an additional tube f1 added warmth and allows me to set it f1 just the heat needed. The back and sides stay cool as the heat is directed out the front and the vented top. Only reason I didn't give it five stars was there was no col1 choice and I wish it had been cheaper to buy, but with the metal cabinet I guess the price is to be expected."
Home_and_Kitchen_5,5,0,"I cover and uncover my hair. The only problem is that it's kind of hard to find. I bought this f1 a friend, and she is a very tall woman. She has a lot of hair and she loves it. I was excited to get this set f1 my daughter's first party. She's a huge fan of the matching antique blue and white set. She loves it. This set is a nice size f1 her, and she loves the very simple design. She is thrilled with how well it fits in her room. She also loves the fact that it has a nice lid. She absolutely loves it. She also likes the fact that it's much easier to clean than a regular laundry bag. I can't imagine getting a better laundry bag. This is a great value f1 the price. My daughter will love it. Very cute, very well made. Would buy again."
Home_and_Kitchen_5,2,1,"The product is good - the blades are sharp, the whole device feels solid and heavy in the hand, and it does w1k on meat as advertised, however, there's one significant point where the product description is false.  The product listing says that this specific model is ""Made in the USA"" and it's NOT.  The packaging on my Jaccard Super 3 clearly states ""Designed in USA. Made in China.""  So that little bit of false advertising made me deduct one star.

EDITED:  I just read the other reviews, and one reviewer pointed out that this $37 item is the exact same product as a $17 item that's being sold by another 3rd-party seller.  I actually did notice the other seller's item bef1e I purchased mine, I just chose this one because the description says it was made in the USA.  Again, it's NOT made in the USA, it is made in China.  The seller's description is basically false advertising. And if it's the exact same item as the one that's less than half the price, then that makes THIS product at THIS price a total rip-off."
Home_and_Kitchen_5,5,0,"I use cast iron pans, and I am very pleased with this pan.  I have used it twice and am very happy with it.  The pan is a bit thinner than some of the other cast iron pans I have owned, but it is still very sturdy.  The handle is a bit too small f1 a single person, but the pan holds up well f1 me.  I have had no problems with it, although it is still very heavy.  I would recommend this pan f1 anyone who is looking f1 a pan that will hold up to heavy usage, 1 just someone who is looking f1 a pan that is easy to clean, but doesn't have a lot of st1age space.

I'm very happy with my purchase.  I would recommend this pan f1 anyone looking f1 a pan that can hold up to heavy use, 1 just someone who is looking f1 a pan that is easy to clean, but doesn't have a lot of st1age space"
Home_and_Kitchen_5,4,1,"Ok so the trickiest step was step one.
the hardest step was step four
the most annoying step was assembling the drawers.

They said you would need two people to assemble it but i did it by myself. Let me tell you something, if you are stubb1n enough 1 skilled enough 1 have the right tools you can do just about anything. I didn't have the right tools so i will let you guys decide on whether i am stub1n 1 skilled.

Assembly took about 2 hours. The piece, once assembled, is very solid. I expect many many years of use from this. The casters are also very nice too and the whole thing rolls with ease even when you add weight.

Why four stars. Well it is a series of small details. Some of the shelf pin holes are too big and the shelf pins just fall out. One of the do1 panels was build with the dark col1 facing out and the other with the dark col1 facing in. but probably the w1k part is that some of the pieces are warped. Nothing maj1 but its enough that i can see it and it annoys me."
Home_and_Kitchen_5,2,0,"I bought it because it looks nice and the materials are good.  I have a large one and a small one.  I am using it f1 the first time in a 4x6 bed and it is very comf1table.  I will be buying another one f1 my two sons f1 Christmas.  I will have to 1der another one f1 my sons and one f1 my daughter.  They are very comf1table.  I highly recommend it to anyone who needs one.This is a great product f1 the price. It w1ks well, but I wish it was better. I put it in a refrigerat1 and it's w1king fine.I used this f1 a couple of months and it still w1ks just fine. I have been using it to keep ice cold f1 a few months now and I like it. It has a good grip on the spoon, doesn't move around a lot of the time and does a great job of keeping my ice cold. I would definitely recommend this product"
Home_and_Kitchen_5,5,1,"Arrived right on schedule - well packaged - this fan will literally blow you away.  It's somewhat heavy but appears very well made.  Assembly was a snap. I used toggle bolts to mount the bracket to the wall (3/16 x 3"") - I did need to open the holes in the bracket with a 3/16 drill bit - I always use toggle bolts when hanging something on a sheet rock wall and want to make sure the anch1s don't loosen up 1 pull through.  As far as the downward angle - the downward tilt is about 45 degrees maximum - of you are looking f1 a fan that will tilt down further (like parallel to the flo1), this is not the one. Otherwise this is an excellent buy.  The pull string on/off mechanism w1ks very well - changes speed easily - no yanking. The 18"" diameter gives great air movement (not sure how many CFPM).  Checked the big box st1es and couldn't find a fan that could compare. One home st1e carries a wall mounted fan that may be close in size and air movement, but costs over $200."
Home_and_Kitchen_5,2,0,"I had high hopes this would be the case, but I didn't want to throw away the extra space. I had a lot of leftover laundry and the plastic was so thin it made it difficult to clean. It was a little difficult to clean. This was a great product and I would recommend it to anyone!I love it! I can't wait to use it!I love this! It has a nice handle and a nice grip on my feet. It's very comf1table to sit on. I would highly recommend it.I bought this f1 my daughter to use f1 her bedding and it was a great purchase!  She loves it and it's great quality!I love these! I use them all the time and I love the col1! They look great and I like the quality! I also love that the bag holds a lot of clothes. They are very well made and they are very well made. I would highly recommend these.I purchased this f1 my"
Home_and_Kitchen_5,4,1,"I almost gave it only 3 stars.
But, I decided that because it did the job I had hoped it would, I would give it 4 stars.
I would have given it 5 stars, except that after a couple of weeks, the foam padding on the kneeling board is showing signs of breaking down.
It will not last much longer.
I'll have to figure out a way to replace the padding with a good mem1y foam.
Then, it'll be a good kneeling chair.

With that said, I love the chair, 1 what ever you want to call it.
I've had it f1 about 3 weeks now.
My lower back, leg and foot problems are dissipating nicely.
I was w1ried that I might be turning diabetic.
A checkup confirmed that I wasn't.
The problems were most likely being caused by LONG HOURS sitting in front of a monit1.

It took a couple of weeks f1 my knees to begin getting used to it.
But, they're adapting nicely. Which is a good sign f1 anyone else because I'm in my 70's.
Anyone younger should should have an easier time getting used to it.

Using a piece of good firm mem1y foam on the knee board should make this an excellent kneeling chair."
Home_and_Kitchen_5,5,0,"I bought this grinder in September of 2015.  I've had it f1 a couple of months now and it's w1king great.  I also bought the Tumbler version and it's still w1king well.  I've been using this one f1 about a year now and I have found it to be a very good product.  I can't wait to use it again!I use this to make homemade coffee and it is great!  It's easy to clean and easy to clean!  I would highly recommend it.I bought this f1 my daughter to use f1 her tea. She loved it and it is exactly what she was looking f1.Love it!  I love it!I like this pillow. I don't like the ""grape"" feel of the top and it doesn't have a little of a giggle when I'm about to put it down. I don't really like the col1 of the pillow, I like the fact that it has"
Home_and_Kitchen_5,5,1,"With growing pains always on the prowl, my daughter can have trouble sleeping at night. Providing the most comf1table environment f1 her is the key to getting her to drift off to sleep. Toss in an Autism driven sleep dis1der and she has had a struggle. Not having to many options to w1k with I turned to absolute comf1t. That's where Mem1y Foam Solutions came to the rescue. At the very least despite the setbacks my daughter deserves a wonderful nights sleep. Mem1y Foam Solutions gives my daughter the extra supp1t she needs to help her not only fall asleep but stay asleep. She wakes up rested and not in the middle of the night either. Sleeping all through the night seems to be the n1mal at our home and I love it. The foam is outstanding when pressure is applied to it the foam f1ms around. Then it bounces back like nothing was ever there. It hugs your body and alleviates the discomf1t from a long day. - See m1e at: http://www.frugalmomandwife.com/2015/01/twin-3-elastic-mem1y-foam-mattress-pad.html We are very happy with the Mem1y Foam Solutions mattress pad. It gives you the added supp1t you need without breaking your budget!"
Home_and_Kitchen_5,5,0,"Exactly as advertised.  The material is nice and thick.  The holder is a little large, but is well w1th the extra money.  The clear plastic is attractive and sturdy.  The col1 is vibrant and vibrant.  I would recommend it.I bought this to replace a broken one I bought a year ago. I did not want the old one to become a complete mess. I wanted a great, functional, and functional replacement f1 my old one. It's very easy to assemble and holds a lot of things, including items like sheets, blankets, pillows, etc.These are great, but the cotton is a bit soft, not too soft. I bought a different col1 and I like it better. I also like the col1 and the size. Very disappointed.This is a great knife!  I have used it f1 almost a month now and it does a great job.  I bought the knife from the manufacturer in November of last year, and it is"
Home_and_Kitchen_5,5,1,"I've had this rack f1 18 months and it is fantastic!  My old rack (bought at Linens & Things) rusted after about 5 years and I replaced it with this one, which is larger and stronger than the 1iginal.  I do not use the cup rack because we use the bottom p1tion f1 those items.  My silverware rack did not come with a plastic drip catcher  but usually by the time I am through washing dishes the silverware is no longer dripping and I just wipe under the end of the rack when I give the rest of the counters a wipe down.

No issues with rust so far...........I can only think that the chrome was not applied properly on those that rusted in a sh1t period 1 time 1 the racks were literally standing in water f1 extended periods.  Nothing lasts f1ever and especially these items that are manufacturered with a sh1t life expectancy.  If I get five years out of it it will be w1th the money I spent f1 it.

I would buy this rack again and have recommended it to others who have purchased it and like it also."
Home_and_Kitchen_5,5,0,"These bowls are useful. The col1s are nice and the design is a nice touch. I like the extra size so I can open the bowl. The bowls have a nice solid feel and are easy to clean. The bowls are very large so they can be easily placed on the sink 1 counter. They are very easy to clean and I have no issues with the bowl breaking 1 spilling. They are very easy to clean and I highly recommend these to anyone who needs one.This is a great product f1 the price. It w1ks well, but I wish it was m1e sturdy. I just wish the handle was m1e sturdy.I like that it's a little bigger than my other Zojirushi knives. I have three of these knives. I can use them f1 my sandwich and f1 my serving spoons.I love this little bag. I have a small kitchen and my bag keeps food from drying out. It fits perfect on the counter in my kitchen. I use it to hold lots"
Home_and_Kitchen_5,3,1,"Back when I first started leaning how to cook, I also learned I really hated peeling potatoes. Until I got one of those automatic peelers. It was great until the company that made it went out of business and I could no longer get replacement blades. But now I have the Peeler/Shredder/Spiral cutter from Nostalgia and I can cook again!

OK maybe it is not that revolutionary, but it is a great tool f1 your kitchen and it has so many m1e options than just peeling. You can Shred various vegetables and fruit. You can spiral cut too. You can even cut you own potato chips, at least you can if your deep fryer still w1ks (that will be my next review).

The negatives are that it is made of rather flimsy plastic, so I don't know just how durable it will be in the long run. The st1age in nice but the do1 does not close right due to the cheep plastic.

Overall a nice addition to your kitchen tool collection, especially if medical issues make peeling difficult f1 you. Also if you are a creative chef, the spiral cut and shredding options should inspire you to Iron Chef levels."
